game_year,player_with_id,pitcher
2018,Cody Allen - 592102,592102
2018,Trevor Bauer - 545333,545333
2018,Matt Belisle - 279571,279571
2018,Jeff Beliveau - 542924,542924
2018,Shane Bieber - 669456,669456
2018,Carlos Carrasco - 471911,471911
2018,Adam Cimber - 643256,643256
2018,Mike Clevinger - 605182,605182
2018,Oliver Drake - 543118,543118
2018,Jon Edwards - 457754,457754
2018,Nick Goody - 580792,580792
2018,Brad Hand - 543272,543272
2018,Corey Kluber - 446372,446372
2018,George Kontos - 502004,502004
2018,Evan Marshall - 605359,605359
2018,Zach McAllister - 502083,502083
2018,Andrew Miller - 453192,453192
2018,Alexi Ogando - 468396,468396
2018,Tyler Olson - 621397,621397
2018,Dan Otero - 519096,519096
2018,Oliver Perez - 424144,424144
2018,Adam Plutko - 592644,592644
2018,Neil Ramirez - 519166,519166
2018,Marc Rzepczynski - 519240,519240
2018,Ben Taylor - 664701,664701
2018,Josh Tomlin - 458708,458708
2018,Matt Barnes - 598264,598264
2018,Jalen Beeks - 656222,656222
2018,Ryan Brasier - 518489,518489
2018,William Cuevas - 571035,571035
2018,Nathan Eovaldi - 543135,543135
2018,Justin Haley - 595234,595234
2018,Heath Hembree - 592390,592390
2018,Brian Johnson - 598271,598271
2018,Joe Kelly - 523260,523260
2018,Craig Kimbrel - 518886,518886
2018,Drew Pomeranz - 519141,519141
2018,Rick Porcello - 519144,519144
2018,Bobby Poyner - 596074,596074
2018,David Price - 456034,456034
2018,Eduardo Rodriguez - 593958,593958
2018,Chris Sale - 519242,519242
2018,Robby Scott - 582494,582494
2018,Carson Smith - 605476,605476
2018,Tyler Thornburg - 592804,592804
2018,Hector Velazquez - 584171,584171
2018,Marcus Walden - 519393,519393
2018,Brandon Workman - 519443,519443
2018,Steven Wright - 453214,453214
2018,Buddy Baumann - 571473,571473
2018,Colten Brewer - 605155,605155
2018,Jose Castillo - 620454,620454
2018,Adam Cimber - 643256,643256
2018,Miguel Diaz - 622766,622766
2018,Robbie Erlin - 572362,572362
2018,Brad Hand - 543272,543272
2018,Phil Hughes - 461833,461833
2018,Brett Kennedy - 664028,664028
2018,Eric Lauer - 641778,641778
2018,Walker Lockett - 621141,621141
2018,Joey Lucchesi - 664192,664192
2018,Jordan Lyles - 543475,543475
2018,Kazuhisa Makita - 628318,628318
2018,Phil Maton - 664208,664208
2018,Kyle McGrath - 657681,657681
2018,Bryan Mitchell - 571951,571951
2018,Jacob Nix - 656798,656798
2018,Luis Perdomo - 606131,606131
2018,Clayton Richard - 453385,453385
2018,Tyson Ross - 475115,475115
2018,Craig Stammen - 489334,489334
2018,Robert Stock - 476594,476594
2018,Matt Strahm - 621381,621381
2018,Tyler Webb - 643778,643778
2018,Rowan Wick - 592858,592858
2018,Brad Wieck - 623364,623364
2018,Trey Wingenter - 622259,622259
2018,Kirby Yates - 489446,489446
2018,Tanner Anderson - 664196,664196
2018,Chris Archer - 502042,502042
2018,Steven Brault - 643230,643230
2018,Nick Burdi - 595897,595897
2018,Kyle Crick - 605195,605195
2018,Michael Feliz - 593140,593140
2018,Tyler Glasnow - 607192,607192
2018,Clay Holmes - 605280,605280
2018,Keone Kela - 605309,605309
2018,Nick Kingham - 592468,592468
2018,George Kontos - 502004,502004
2018,Chad Kuhl - 641771,641771
2018,Alex McRae - 656725,656725
2018,Joe Musgrove - 605397,605397
2018,Dovydas Neverauskas - 596720,596720
2018,Ivan Nova - 467100,467100
2018,Richard Rodriguez - 593144,593144
2018,Enny Romero - 544836,544836
2018,Casey Sadler - 594987,594987
2018,Edgar Santana - 650828,650828
2018,Josh Smoker - 519294,519294
2018,Jameson Taillon - 592791,592791
2018,Felipe Vazquez - 553878,553878
2018,Trevor Williams - 592866,592866
2018,Yency Almonte - 622075,622075
2018,Tyler Anderson - 542881,542881
2018,Chad Bettis - 518452,518452
2018,Wade Davis - 451584,451584
2018,Mike Dunn - 445197,445197
2018,Kyle Freeland - 607536,607536
2018,Jon Gray - 592351,592351
2018,Jeff Hoffman - 656546,656546
2018,Sam Howard - 607572,607572
2018,DJ Johnson - 597113,597113
2018,German Marquez - 608566,608566
2018,Jake McGee - 459429,459429
2018,Harrison Musgrave - 643466,643466
2018,Scott Oberg - 623184,623184
2018,Seunghwan Oh - 493200,493200
2018,Adam Ottavino - 493603,493603
2018,Brooks Pounders - 572044,572044
2018,Chris Rusin - 543734,543734
2018,Antonio Senzatela - 622608,622608
2018,Bryan Shaw - 543766,543766
2018,Jerry Vasto - 657786,657786
2018,Tony Barnette - 501817,501817
2018,Austin Bibens-Dirkx - 502212,502212
2018,Matt Bush - 456713,456713
2018,Eddie Butler - 572750,572750
2018,Jesse Chavez - 445926,445926
2018,Alex Claudio - 592222,592222
2018,Bartolo Colon - 112526,112526
2018,Zac Curtis - 657205,657205
2018,Jake Diekman - 518617,518617
2018,Doug Fister - 450729,450729
2018,Yovani Gallardo - 451596,451596
2018,Nick Gardewine - 643320,643320
2018,Cory Gearrin - 518715,518715
2018,Cole Hamels - 430935,430935
2018,Drew Hutchison - 571800,571800
2018,Kevin Jepsen - 448178,448178
2018,Ariel Jurado - 642558,642558
2018,Keone Kela - 605309,605309
2018,Jose Leclerc - 600917,600917
2018,Brandon Mann - 448167,448167
2018,Chris Martin - 455119,455119
2018,Yohander Mendez - 622795,622795
2018,Mike Minor - 501985,501985
2018,Matt Moore - 519043,519043
2018,CD Pelham - 641962,641962
2018,Martin Perez - 527048,527048
2018,Ricardo Rodriguez - 600965,600965
2018,Connor Sadzeck - 592712,592712
2018,Adrian Sampson - 592716,592716
2018,Jeffrey Springs - 605488,605488
2018,Jason Adam - 592094,592094
2018,Scott Barlow - 605130,605130
2018,Blaine Boyer - 430641,430641
2018,Danny Duffy - 518633,518633
2018,Heath Fillmyer - 641571,641571
2018,Brian Flynn - 543169,543169
2018,Justin Grimm - 518748,518748
2018,Jason Hammel - 434628,434628
2018,Kelvin Herrera - 516969,516969
2018,Tim Hill - 657612,657612
2018,Jakob Junis - 596001,596001
2018,Brad Keller - 641745,641745
2018,Ian Kennedy - 453178,453178
2018,Ben Lively - 594902,594902
2018,Jorge Lopez - 605347,605347
2018,Brandon Maurer - 543506,543506
2018,Kevin McCarthy - 641838,641838
2018,Jake Newberry - 623470,623470
2018,Trevor Oaks - 656805,656805
2018,Wily Peralta - 503449,503449
2018,Enny Romero - 544836,544836
2018,Eric Skoglund - 607215,607215
2018,Burch Smith - 572143,572143
2018,Glenn Sparkman - 642098,642098
2018,Eric Stout - 657770,657770
2018,Jerry Vasto - 657786,657786
2018,John Axford - 446099,446099
2018,Danny Barnes - 592130,592130
2018,Joe Biagini - 607352,607352
2018,Ryan Borucki - 621366,621366
2018,Tyler Clippard - 461325,461325
2018,Rhiner Cruz - 462480,462480
2018,Brandon Cumpton - 592238,592238
2018,Oliver Drake - 543118,543118
2018,Marco Estrada - 462136,462136
2018,Jose Manuel Fernandez - 622774,622774
2018,Jaime Garcia - 448802,448802
2018,Sam Gaviglio - 543208,543208
2018,Ken Giles - 571704,571704
2018,Taylor Guerrieri - 605260,605260
2018,Preston Guilmet - 543258,543258
2018,J.A. Happ - 457918,457918
2018,Mike Hauschild - 623434,623434
2018,Mark Leiter Jr. - 643410,643410
2018,Aaron Loup - 571901,571901
2018,Tim Mayza - 641835,641835
2018,Deck McGuire - 592547,592547
2018,Seunghwan Oh - 493200,493200
2018,Roberto Osuna - 532077,532077
2018,Thomas Pannone - 623381,623381
2018,David Paulino - 600944,600944
2018,Jake Petricka - 502593,502593
2018,Carlos Ramirez - 570702,570702
2018,Sean Reid-Foley - 656887,656887
2018,Chris Rowley - 635903,635903
2018,Aaron Sanchez - 592717,592717
2018,Luis Santos - 608601,608601
2018,Justin Shafer - 596101,596101
2018,Murphy Smith - 573166,573166
2018,Marcus Stroman - 573186,573186
2018,Ryan Tepera - 572193,572193
2018,Dan Altavilla - 656186,656186
2018,Shawn Armstrong - 542888,542888
2018,Christian Bergman - 548357,548357
2018,Chasen Bradford - 607473,607473
2018,Alex Colome - 517008,517008
2018,Ryan Cook - 475857,475857
2018,Ross Detwiler - 446321,446321
2018,Edwin Diaz - 621242,621242
2018,Zach Duke - 435043,435043
2018,Roenis Elias - 606273,606273
2018,Matt Festa - 670036,670036
2018,Erik Goeddel - 592340,592340
2018,Marco Gonzales - 594835,594835
2018,Justin Grimm - 518748,518748
2018,Felix Hernandez - 433587,433587
2018,Casey Lawrence - 596271,596271
2018,Wade LeBlanc - 453281,453281
2018,Mike Leake - 502190,502190
2018,Ariel Miranda - 664641,664641
2018,Mike Morin - 573046,573046
2018,Juan Nicasio - 504379,504379
2018,James Paxton - 572020,572020
2018,James Pazos - 572021,572021
2018,Erasmo Ramirez - 541640,541640
2018,Nick Rumbelow - 592705,592705
2018,Marc Rzepczynski - 519240,519240
2018,Sam Tuivailala - 592815,592815
2018,Nick Vincent - 543883,543883
2018,Adam Warren - 476589,476589
2018,Rob Whalen - 547007,547007
2019,Austin Adams - 613534,613534
2019,Kyle Barraclough - 607457,607457
2019,Aaron Barrett - 502578,502578
2019,Michael Blazek - 518468,518468
2019,James Bourque - 630263,630263
2019,Patrick Corbin - 571578,571578
2019,Sean Doolittle - 448281,448281
2019,Roenis Elias - 606273,606273
2019,Erick Fedde - 607200,607200
2019,Matt Grace - 594840,594840
2019,Javy Guerra - 457915,457915
2019,Jeremy Hellickson - 476451,476451
2019,Daniel Hudson - 543339,543339
2019,Dan Jennings - 543359,543359
2019,Kyle McGowin - 641851,641851
2019,Justin Miller - 502522,502522
2019,Tanner Rainey - 663432,663432
2019,Fernando Rodney - 407845,407845
2019,Trevor Rosenthal - 572096,572096
2019,Joe Ross - 605452,605452
2019,Anibal Sanchez - 434671,434671
2019,Max Scherzer - 453286,453286
2019,Tony Sipp - 448609,448609
2019,Stephen Strasburg - 544931,544931
2019,Hunter Strickland - 519326,519326
2019,Wander Suero - 593833,593833
2019,Jonny Venters - 458924,458924
2019,Austin Voth - 608723,608723
2019,Austen Williams - 657117,657117
2019,Chance Adams - 664856,664856
2019,Jake Barrett - 545332,545332
2019,Dellin Betances - 476454,476454
2019,Zack Britton - 502154,502154
2019,Luis Cessa - 570666,570666
2019,Aroldis Chapman - 547973,547973
2019,Nestor Cortes - 641482,641482
2019,Ryan Dull - 623430,623430
2019,Cory Gearrin - 518715,518715
2019,Domingo German - 593334,593334
2019,Chad Green - 643338,643338
2019,David Hale - 571735,571735
2019,J.A. Happ - 457918,457918
2019,Joe Harvey - 642840,642840
2019,Ben Heller - 621294,621294
2019,Jonathan Holder - 656547,656547
2019,Tommy Kahnle - 592454,592454
2019,Michael King - 650633,650633
2019,Brady Lail - 621078,621078
2019,Jonathan Loaisiga - 642528,642528
2019,Tyler Lyons - 544928,544928
2019,Joe Mantiply - 573009,573009
2019,Jordan Montgomery - 656756,656756
2019,Adam Ottavino - 493603,493603
2019,James Paxton - 572020,572020
2019,Adonis Rosa - 650738,650738
2019,CC Sabathia - 282332,282332
2019,Luis Severino - 622663,622663
2019,Masahiro Tanaka - 547888,547888
2019,Stephen Tarpley - 605501,605501
2019,Bryan Abreu - 650556,650556
2019,Rogelio Armenteros - 660494,660494
2019,Joe Biagini - 607352,607352
2019,Gerrit Cole - 543037,543037
2019,Chris Devenski - 606965,606965
2019,Zack Greinke - 425844,425844
2019,Reymin Guduan - 594056,594056
2019,Will Harris - 501789,501789
2019,Josh James - 657624,657624
2019,Corbin Martin - 656686,656686
2019,Collin McHugh - 543521,543521
2019,Wade Miley - 489119,489119
2019,Roberto Osuna - 532077,532077
2019,Brad Peacock - 502748,502748
2019,Cionel Perez - 672335,672335
2019,Ryan Pressly - 519151,519151
2019,Brady Rodgers - 572086,572086
2019,Hector Rondon - 444468,444468
2019,Aaron Sanchez - 592717,592717
2019,Joe Smith - 501925,501925
2019,Cy Sneed - 605482,605482
2019,Jose Urquidy - 664353,664353
2019,Framber Valdez - 664285,664285
2019,Justin Verlander - 434378,434378
2019,Brett Anderson - 474463,474463
2019,Tanner Anderson - 664196,664196
2019,Homer Bailey - 456701,456701
2019,Chris Bassitt - 605135,605135
2019,Paul Blackburn - 621112,621112
2019,Aaron Brooks - 605156,605156
2019,Ryan Buchter - 488748,488748
2019,Jake Diekman - 518617,518617
2019,Ryan Dull - 623430,623430
2019,Marco Estrada - 462136,462136
2019,Mike Fiers - 571666,571666
2019,Liam Hendriks - 521230,521230
2019,Jesus Luzardo - 666200,666200
2019,Sean Manaea - 640455,640455
2019,Daniel Mengden - 596043,596043
2019,Frankie Montas - 593423,593423
2019,Yusmeiro Petit - 433589,433589
2019,A.J. Puk - 640462,640462
2019,Tanner Roark - 543699,543699
2019,Fernando Rodney - 407845,407845
2019,Brian Schlitter - 489295,489295
2019,Joakim Soria - 465657,465657
2019,Blake Treinen - 595014,595014
2019,Lou Trivino - 642152,642152
2019,Wei-Chung Wang - 623913,623913
2019,J.B. Wendelken - 605525,605525
2019,Jesse Biddle - 592145,592145
2019,Jerry Blevins - 460283,460283
2019,Shane Carle - 641438,641438
2019,Grant Dayton - 594795,594795
2019,Mike Foltynewicz - 592314,592314
2019,Max Fried - 608331,608331
2019,Kevin Gausman - 592332,592332
2019,Shane Greene - 572888,572888
2019,Luke Jackson - 592426,592426
2019,Dallas Keuchel - 572971,572971
2019,Chris Martin - 455119,455119
2019,Mark Melancon - 453343,453343
2019,A.J. Minter - 621345,621345
2019,Sean Newcomb - 656794,656794
2019,Darren O'Day - 503285,503285
2019,Wes Parsons - 641149,641149
2019,Chad Sobotka - 656977,656977
2019,Michael Soroka - 647336,647336
2019,Anthony Swarzak - 461872,461872
2019,Julio Teheran - 527054,527054
2019,Josh Tomlin - 458708,458708
2019,Touki Toussaint - 657053,657053
2019,Jonny Venters - 458924,458924
2019,Arodys Vizcaino - 527055,527055
2019,Jeremy Walker - 668683,668683
2019,Jacob Webb - 657097,657097
2019,Bryse Wilson - 669060,669060
2019,Dan Winkler - 595465,595465
2019,Kyle Wright - 657140,657140
2019,Huascar Ynoa - 660623,660623
2019,Jose Alvarado - 621237,621237
2019,Nick Anderson - 623433,623433
2019,Anthony Banda - 607455,607455
2019,Jalen Beeks - 656222,656222
2019,Diego Castillo - 650895,650895
2019,Yonny Chirinos - 630023,630023
2019,Jose De Leon - 592254,592254
2019,Oliver Drake - 543118,543118
2019,Pete Fairbanks - 664126,664126
2019,Jake Faria - 607188,607188
2019,Wilmer Font - 521655,521655
2019,Ian Gibaut - 664139,664139
2019,Tyler Glasnow - 607192,607192
2019,Andrew Kittredge - 552640,552640
2019,Adam Kolarek - 592473,592473
2019,Brendan McKay - 656713,656713
2019,Hoby Milner - 571948,571948
2019,Charlie Morton - 450203,450203
2019,Emilio Pagan - 641941,641941
2019,Ricardo Pinto - 620982,620982
2019,Colin Poche - 621363,621363
2019,Austin Pruitt - 643493,643493
2019,Trevor Richards - 670950,670950
2019,Chaz Roe - 475054,475054
2019,Casey Sadler - 594987,594987
2019,Aaron Slegers - 642083,642083
2019,Blake Snell - 605483,605483
2019,Ryne Stanek - 592773,592773
2019,Cole Sulser - 642121,642121
2019,Hunter Wood - 621056,621056
2019,Ryan Yarbrough - 642232,642232
2019,Matt Albers - 458006,458006
2019,Chase Anderson - 502624,502624
2019,Jacob Barnes - 606930,606930
2019,Ray Black - 605143,605143
2019,Corbin Burnes - 669203,669203
2019,Jhoulys Chacin - 468504,468504
2019,Alex Claudio - 592222,592222
2019,Zach Davies - 605200,605200
2019,Jake Faria - 607188,607188
2019,Gio Gonzalez - 461829,461829
2019,Deolis Guerra - 500610,500610
2019,Junior Guerra - 448855,448855
2019,Josh Hader - 623352,623352
2019,Donnie Hart - 643354,643354
2019,Adrian Houser - 605288,605288
2019,Jay Jackson - 543351,543351
2019,Jeremy Jeffress - 502026,502026
2019,Jordan Lyles - 543475,543475
2019,Jimmy Nelson - 519076,519076
2019,Freddy Peralta - 642547,642547
2019,Jake Petricka - 502593,502593
2019,Drew Pomeranz - 519141,519141
2019,Burch Smith - 572143,572143
2019,Brent Suter - 608718,608718
2019,Aaron Wilkerson - 658792,658792
2019,Devin Williams - 642207,642207
2019,Taylor Williams - 592865,592865
2019,Alex Wilson - 543935,543935
2019,Brandon Woodruff - 605540,605540
2019,Cody Allen - 592102,592102
2019,Justin Anderson - 605121,605121
2019,Luke Bard - 572703,572703
2019,Jaime Barria - 642545,642545
2019,Cam Bedrosian - 592135,592135
2019,Ty Buttrey - 621142,621142
2019,Trevor Cahill - 502239,502239
2019,Griffin Canning - 656288,656288
2019,Taylor Cole - 518566,518566
2019,John Curtiss - 595928,595928
2019,Miguel Del Pozo - 600887,600887
2019,Sam Freeman - 518693,518693
2019,Luis Garcia - 472610,472610
2019,Matt Harvey - 518774,518774
2019,Andrew Heaney - 571760,571760
2019,Jake Jewell - 657228,657228
2019,Adalberto Mejia - 606167,606167
2019,Keynan Middleton - 641871,641871
2019,Shohei Ohtani - 660271,660271
2019,Felix Pena - 570240,570240
2019,Dillon Peters - 596071,596071
2019,JC Ramirez - 500724,500724
2019,Noe Ramirez - 598287,598287
2019,Matt Ramsey - 543677,543677
2019,Hansel Robles - 570663,570663
2019,Jose Rodriguez - 642578,642578
2019,Patrick Sandoval - 663776,663776
2019,Tyler Skaggs - 572140,572140
2019,Chris Stratton - 608717,608717
2019,Jose Suarez - 660761,660761
2019,Nick Tropeano - 607374,607374
2019,Matt Andriese - 542882,542882
2019,Archie Bradley - 605151,605151
2019,Andrew Chafin - 605177,605177
2019,Taylor Clarke - 664199,664199
2019,Stefan Crichton - 592233,592233
2019,Jon Duplantier - 641541,641541
2019,Zac Gallen - 668678,668678
2019,Kevin Ginkel - 656464,656464
2019,Zack Godley - 643327,643327
2019,Zack Greinke - 425844,425844
2019,Yoshihisa Hirano - 673633,673633
2019,Greg Holland - 518813,518813
2019,Merrill Kelly - 518876,518876
2019,Matt Koch - 571863,571863
2019,Mike Leake - 502190,502190
2019,Yoan Lopez - 661255,661255
2019,T.J. McFarland - 519008,519008
2019,Joel Payamps - 606303,606303
2019,Robbie Ray - 592662,592662
2019,Robby Scott - 582494,582494
2019,Jimmie Sherfy - 642073,642073
2019,Taijuan Walker - 592836,592836
2019,Luke Weaver - 596133,596133
2019,Alex Young - 622065,622065
2019,Pedro Araujo - 606478,606478
2019,Shawn Armstrong - 542888,542888
2019,Ty Blach - 621389,621389
2019,Richard Bleier - 542947,542947
2019,Aaron Brooks - 605156,605156
2019,Dylan Bundy - 605164,605164
2019,Andrew Cashner - 488768,488768
2019,Miguel Castro - 612434,612434
2019,Alex Cobb - 502171,502171
2019,Ryan Eades - 592280,592280
2019,Thomas Eshelman - 664045,664045
2019,Paul Fry - 643316,643316
2019,Sean Gilmartin - 543219,543219
2019,Mychal Givens - 571710,571710
2019,Hunter Harvey - 640451,640451
2019,David Hess - 605276,605276
2019,Nate Karns - 501992,501992
2019,Branden Kline - 571858,571858
2019,Josh Lucas - 572998,572998
2019,John Means - 607644,607644
2019,Luis F. Ortiz - 656814,656814
2019,Evan Phillips - 623465,623465
2019,Yefry Ramirez - 606162,606162
2019,Josh Rogers - 642028,642028
2019,Tanner Scott - 656945,656945
2019,Tayler Scott - 605463,605463
2019,Chandler Shepherd - 605469,605469
2019,Dan Straily - 573185,573185
2019,Dillon Tate - 622253,622253
2019,Asher Wojciechowski - 592879,592879
2019,Matt Wotherspoon - 642226,642226
2019,Mike Wright Jr. - 605541,605541
2019,Jimmy Yacabonis - 642231,642231
2019,Gabriel Ynoa - 593679,593679
2019,Austin Adams - 542866,542866
2019,Jorge Alcala - 660896,660896
2019,Jose Berrios - 621244,621244
2019,Chase De Jong - 608328,608328
2019,Randy Dobnak - 677976,677976
2019,Tyler Duffey - 608648,608648
2019,Sam Dyson - 473879,473879
2019,Ryan Eades - 592280,592280
2019,Kyle Gibson - 502043,502043
2019,Brusdar Graterol - 660813,660813
2019,Ryne Harper - 607560,607560
2019,Trevor Hildenberger - 657610,657610
2019,Zack Littell - 641793,641793
2019,Matt Magill - 543483,543483
2019,Trevor May - 543507,543507
2019,Adalberto Mejia - 606167,606167
2019,Mike Morin - 573046,573046
2019,Jake Odorizzi - 543606,543606
2019,Blake Parker - 453284,453284
2019,Martin Perez - 527048,527048
2019,Michael Pineda - 501381,501381
2019,Sean Poppen - 664092,664092
2019,Taylor Rogers - 573124,573124
2019,Fernando Romero - 622864,622864
2019,Sergio Romo - 489265,489265
2019,Devin Smeltzer - 656970,656970
2019,Cody Stashak - 664054,664054
2019,Kohl Stewart - 640464,640464
2019,Lewis Thorpe - 626929,626929
2019,Andrew Vasquez - 607755,607755
2019,Sandy Alcantara - 645261,645261
2019,Nick Anderson - 623433,623433
2019,Austin Brice - 592169,592169
2019,Jeff Brigham - 656257,656257
2019,Wei-Yin Chen - 612672,612672
2019,Adam Conley - 543045,543045
2019,Robert Dugger - 667498,667498
2019,Zac Gallen - 668678,668678
2019,Jarlin Garcia - 606424,606424
2019,Tayron Guerrero - 594027,594027
2019,Elieser Hernandez - 622694,622694
2019,Kyle Keller - 664918,664918
2019,Tyler Kinley - 641755,641755
2019,Pablo Lopez - 641154,641154
2019,Brian Moran - 572383,572383
2019,Hector Noesi - 456051,456051
2019,Jose Quijada - 650671,650671
2019,Trevor Richards - 670950,670950
2019,Sergio Romo - 489265,489265
2019,Caleb Smith - 592761,592761
2019,Josh D. Smith - 605479,605479
2019,Ryne Stanek - 592773,592773
2019,Drew Steckenrider - 608716,608716
2019,Jose Urena - 570632,570632
2019,Jordan Yamamoto - 657141,657141
2019,Fernando Abad - 472551,472551
2019,Shaun Anderson - 641312,641312
2019,Kyle Barraclough - 607457,607457
2019,Tyler Beede - 595881,595881
2019,Travis Bergen - 664157,664157
2019,Ty Blach - 621389,621389
2019,Ray Black - 605143,605143
2019,Madison Bumgarner - 518516,518516
2019,Sam Coonrod - 656322,656322
2019,Johnny Cueto - 456501,456501
2019,Sam Dyson - 473879,473879
2019,Enderson Franco - 575070,575070
2019,Trevor Gott - 641627,641627
2019,Jandel Gustave - 594311,594311
2019,Derek Holland - 502706,502706
2019,Williams Jerez - 605301,605301
2019,Mark Melancon - 453343,453343
2019,Conner Menez - 669214,669214
2019,Reyes Moronta - 606625,606625
2019,Wandy Peralta - 593974,593974
2019,Drew Pomeranz - 519141,519141
2019,Dereck Rodriguez - 605446,605446
2019,Tyler Rogers - 643511,643511
2019,Jeff Samardzija - 502188,502188
2019,Sam Selman - 572125,572125
2019,Burch Smith - 572143,572143
2019,Will Smith - 519293,519293
2019,Andrew Suarez - 605498,605498
2019,Pat Venditte - 519381,519381
2019,Nick Vincent - 543883,543883
2019,Tony Watson - 453265,453265
2019,Logan Webb - 657277,657277
2019,Austin Adams - 542866,542866
2019,Victor Alcantara - 622505,622505
2019,Tyler Alexander - 641302,641302
2019,Sandy Baez - 622783,622783
2019,Matthew Boyd - 571510,571510
2019,Ryan Carpenter - 543001,543001
2019,Jose Cisnero - 542585,542585
2019,Buck Farmer - 571656,571656
2019,Jose Manuel Fernandez - 622774,622774
2019,Bryan Garcia - 650530,650530
2019,Reed Garrett - 657585,657585
2019,Shane Greene - 572888,572888
2019,Matt Hall - 664180,664180
2019,Blaine Hardy - 543278,543278
2019,Edwin Jackson - 429719,429719
2019,Eduardo Jimenez - 621592,621592
2019,Joe Jimenez - 641729,641729
2019,David McKay - 641853,641853
2019,Matt Moore - 519043,519043
2019,Daniel Norris - 596057,596057
2019,Nick Ramirez - 598286,598286
2019,Zac Reininger - 643617,643617
2019,Trevor Rosenthal - 572096,572096
2019,Tyson Ross - 475115,475115
2019,John Schreiber - 670167,670167
2019,Gregory Soto - 642397,642397
2019,Daniel Stumpf - 621385,621385
2019,Carlos Torres - 448614,448614
2019,Spencer Turnbull - 605513,605513
2019,Drew VerHagen - 572403,572403
2019,Jordan Zimmermann - 519455,519455
2019,Scott Alexander - 518397,518397
2019,Pedro Baez - 520980,520980
2019,Walker Buehler - 621111,621111
2019,JT Chargois - 608638,608638
2019,Caleb Ferguson - 657571,657571
2019,Dylan Floro - 571670,571670
2019,Yimi Garcia - 554340,554340
2019,Tony Gonsolin - 664062,664062
2019,Rich Hill - 448179,448179
2019,Kenley Jansen - 445276,445276
2019,Joe Kelly - 523260,523260
2019,Clayton Kershaw - 477132,477132
2019,Adam Kolarek - 592473,592473
2019,Kenta Maeda - 628317,628317
2019,Dustin May - 669160,669160
2019,Zac Rosscup - 573127,573127
2019,Hyun Jin Ryu - 547943,547943
2019,Casey Sadler - 594987,594987
2019,Dennis Santana - 642701,642701
2019,Josh Sborz - 622250,622250
2019,Jaime Schultz - 621289,621289
2019,Brock Stewart - 592779,592779
2019,Ross Stripling - 548389,548389
2019,Julio Urias - 628711,628711
2019,Luis Avilan - 501593,501593
2019,Tyler Bashlor - 641341,641341
2019,Brad Brach - 542960,542960
2019,Edwin Diaz - 621242,621242
2019,Jeurys Familia - 544727,544727
2019,Chris Flexen - 623167,623167
2019,Wilmer Font - 521655,521655
2019,Drew Gagnon - 543193,543193
2019,Robert Gsellman - 607229,607229
2019,Donnie Hart - 643354,643354
2019,Walker Lockett - 621141,621141
2019,Seth Lugo - 607625,607625
2019,Steven Matz - 571927,571927
2019,Chris Mazza - 607391,607391
2019,Stephen Nogosek - 668665,668665
2019,Ryan O'Rourke - 594951,594951
2019,Corey Oswalt - 621261,621261
2019,Tim Peterson - 623402,623402
2019,Brooks Pounders - 572044,572044
2019,Jacob Rhame - 642008,642008
2019,Hector Santiago - 502327,502327
2019,Paul Sewald - 623149,623149
2019,Marcus Stroman - 573186,573186
2019,Noah Syndergaard - 592789,592789
2019,Jason Vargas - 450306,450306
2019,Zack Wheeler - 554430,554430
2019,Justin Wilson - 458677,458677
2019,Daniel Zamora - 623354,623354
2019,Jacob deGrom - 594798,594798
2019,Jose Alvarez - 501625,501625
2019,Drew Anderson - 623454,623454
2019,Victor Arano - 644364,644364
2019,Jake Arrieta - 453562,453562
2019,Austin Davis - 656354,656354
2019,Enyel De Los Santos - 660853,660853
2019,Seranthony Dominguez - 622554,622554
2019,Zach Eflin - 621107,621107
2019,Jerad Eickhoff - 595191,595191
2019,Edgar Garcia - 658305,658305
2019,JD Hammer - 670456,670456
2019,Jared Hughes - 453172,453172
2019,Tommy Hunter - 488984,488984
2019,Cole Irvin - 608344,608344
2019,Adam Morgan - 605388,605388
2019,Mike Morin - 573046,573046
2019,Hector Neris - 593576,593576
2019,Pat Neshek - 450212,450212
2019,Juan Nicasio - 504379,504379
2019,Aaron Nola - 605400,605400
2019,Blake Parker - 453284,453284
2019,Nick Pivetta - 601713,601713
2019,Edubray Ramos - 591693,591693
2019,Yacksel Rios - 605441,605441
2019,David Robertson - 502085,502085
2019,Fernando Salas - 477569,477569
2019,Drew Smyly - 592767,592767
2019,Ranger Suarez - 624133,624133
2019,Jason Vargas - 450306,450306
2019,Vince Velasquez - 592826,592826
2019,Nick Vincent - 543883,543883
2019,Adbert Alzolay - 640470,640470
2019,Tony Barnette - 501817,501817
2019,Brad Brach - 542960,542960
2019,Xavier Cedeno - 458584,458584
2019,Tyler Chatwood - 543022,543022
2019,Steve Cishek - 518553,518553
2019,Tim Collins - 525768,525768
2019,Yu Darvish - 506433,506433
2019,Carl Edwards Jr. - 605218,605218
2019,Cole Hamels - 430935,430935
2019,Kyle Hendricks - 543294,543294
2019,Derek Holland - 502706,502706
2019,Danny Hultzen - 543343,543343
2019,Craig Kimbrel - 518886,518886
2019,Brandon Kintzler - 445213,445213
2019,Jon Lester - 452657,452657
2019,Dillon Maples - 596027,596027
2019,Alec Mills - 621219,621219
2019,Mike Montgomery - 543557,543557
2019,James Norwood - 656803,656803
2019,David Phelps - 475479,475479
2019,Jose Quintana - 500779,500779
2019,Randy Rosario - 600968,600968
